"YEARMODA","DATE","Date","Year","Month","Day","Tmin","Tmax","Tmin_source","Tmax_source"
19950101,1995-01-01 12:00:00,1995-01-01 12:00:00,1995,1,1,8.53238095238095,20.0240476190476,NA,NA
19950102,1995-01-02 12:00:00,1995-01-02 12:00:00,1995,1,2,7.63238095238095,18.9240476190476,NA,NA
19950103,1995-01-03 12:00:00,1995-01-03 12:00:00,1995,1,3,7.03238095238095,19.5240476190476,NA,NA
19950104,1995-01-04 12:00:00,1995-01-04 12:00:00,1995,1,4,6.93238095238095,16.6240476190476,NA,NA
19950105,1995-01-05 12:00:00,1995-01-05 12:00:00,1995,1,5,7.63238095238095,16.9240476190476,NA,NA
19950106,1995-01-06 12:00:00,1995-01-06 12:00:00,1995,1,6,8.03238095238095,21.2240476190476,NA,NA
19950107,1995-01-07 12:00:00,1995-01-07 12:00:00,1995,1,7,7.53238095238095,16.9240476190476,NA,NA
19950108,1995-01-08 12:00:00,1995-01-08 12:00:00,1995,1,8,0.504047619047619,10.8804761904762,NA,NA
19950109,1995-01-09 12:00:00,1995-01-09 12:00:00,1995,1,9,2.30404761904762,15.3804761904762,NA,NA
19950110,1995-01-10 12:00:00,1995-01-10 12:00:00,1995,1,10,2.50404761904762,16.1804761904762,NA,NA
19950111,1995-01-11 12:00:00,1995-01-11 12:00:00,1995,1,11,8.30404761904762,17.9804761904762,NA,NA
19950112,1995-01-12 12:00:00,1995-01-12 12:00:00,1995,1,12,7.60404761904762,17.3804761904762,NA,NA
19950113,1995-01-13 12:00:00,1995-01-13 12:00:00,1995,1,13,1.50404761904762,11.0804761904762,NA,NA
19950114,1995-01-14 12:00:00,1995-01-14 12:00:00,1995,1,14,-3.29595238095238,14.5804761904762,NA,NA
19950115,1995-01-15 12:00:00,1995-01-15 12:00:00,1995,1,15,-1.60290816326531,19.5961224489796,NA,NA
19950116,1995-01-16 12:00:00,1995-01-16 12:00:00,1995,1,16,-2.40290816326531,13.7961224489796,NA,NA
19950117,1995-01-17 12:00:00,1995-01-17 12:00:00,1995,1,17,2.09709183673469,14.0961224489796,NA,NA
19950118,1995-01-18 12:00:00,1995-01-18 12:00:00,1995,1,18,6.09709183673469,15.7961224489796,NA,NA
19950119,1995-01-19 12:00:00,1995-01-19 12:00:00,1995,1,19,0.897091836734694,16.7961224489796,NA,NA
19950120,1995-01-20 12:00:00,1995-01-20 12:00:00,1995,1,20,-0.502908163265306,12.0961224489796,NA,NA
19950121,1995-01-21 12:00:00,1995-01-21 12:00:00,1995,1,21,3.29709183673469,16.4961224489796,NA,NA
19950122,1995-01-22 12:00:00,1995-01-22 12:00:00,1995,1,22,-1.03877551020408,17.5897959183674,NA,NA
19950123,1995-01-23 12:00:00,1995-01-23 12:00:00,1995,1,23,2.66122448979592,17.7897959183673,NA,NA
19950124,1995-01-24 12:00:00,1995-01-24 12:00:00,1995,1,24,10.3612244897959,22.5897959183674,NA,NA
19950125,1995-01-25 12:00:00,1995-01-25 12:00:00,1995,1,25,8.76122448979592,23.4897959183673,NA,NA
19950126,1995-01-26 12:00:00,1995-01-26 12:00:00,1995,1,26,5.46122448979592,17.1897959183673,NA,NA
19950127,1995-01-27 12:00:00,1995-01-27 12:00:00,1995,1,27,5.56122448979592,21.5897959183674,NA,NA
19950128,1995-01-28 12:00:00,1995-01-28 12:00:00,1995,1,28,4.66122448979592,18.2897959183673,NA,NA
19950129,1995-01-29 12:00:00,1995-01-29 12:00:00,1995,1,29,3.8130612244898,20.6518367346939,NA,NA
19950130,1995-01-30 12:00:00,1995-01-30 12:00:00,1995,1,30,10.1130612244898,17.6518367346939,NA,NA
19950131,1995-01-31 12:00:00,1995-01-31 12:00:00,1995,1,31,6.4130612244898,19.8518367346939,NA,NA
19950201,1995-02-01 12:00:00,1995-02-01 12:00:00,1995,2,1,1.1130612244898,20.6518367346939,NA,NA
19950202,1995-02-02 12:00:00,1995-02-02 12:00:00,1995,2,2,4.9130612244898,18.7518367346939,NA,NA
19950203,1995-02-03 12:00:00,1995-02-03 12:00:00,1995,2,3,2.8130612244898,17.3518367346939,NA,NA
19950204,1995-02-04 12:00:00,1995-02-04 12:00:00,1995,2,4,1.6130612244898,21.3518367346939,NA,NA
19950205,1995-02-05 12:00:00,1995-02-05 12:00:00,1995,2,5,1.8169387755102,19.8665306122449,NA,NA
19950206,1995-02-06 12:00:00,1995-02-06 12:00:00,1995,2,6,1.9169387755102,26.5665306122449,NA,NA
19950207,1995-02-07 12:00:00,1995-02-07 12:00:00,1995,2,7,4.8169387755102,20.6665306122449,NA,NA
19950208,1995-02-08 12:00:00,1995-02-08 12:00:00,1995,2,8,8.2169387755102,20.4665306122449,NA,NA
19950209,1995-02-09 12:00:00,1995-02-09 12:00:00,1995,2,9,8.2169387755102,21.7665306122449,NA,NA
19950210,1995-02-10 12:00:00,1995-02-10 12:00:00,1995,2,10,7.1169387755102,18.1665306122449,NA,NA
19950211,1995-02-11 12:00:00,1995-02-11 12:00:00,1995,2,11,6.41693877551021,20.7665306122449,NA,NA
19950212,1995-02-12 12:00:00,1995-02-12 12:00:00,1995,2,12,6.14428571428571,22.1728571428571,NA,NA
19950213,1995-02-13 12:00:00,1995-02-13 12:00:00,1995,2,13,6.14428571428571,18.2728571428571,NA,NA
19950214,1995-02-14 12:00:00,1995-02-14 12:00:00,1995,2,14,6.24428571428571,19.3728571428571,NA,NA
19950215,1995-02-15 12:00:00,1995-02-15 12:00:00,1995,2,15,14.0442857142857,26.0728571428571,NA,NA
19950216,1995-02-16 12:00:00,1995-02-16 12:00:00,1995,2,16,11.3442857142857,24.1728571428571,NA,NA
19950217,1995-02-17 12:00:00,1995-02-17 12:00:00,1995,2,17,6.64428571428571,26.6728571428571,NA,NA
19950218,1995-02-18 12:00:00,1995-02-18 12:00:00,1995,2,18,8.94428571428571,19.0728571428571,NA,NA
19950219,1995-02-19 12:00:00,1995-02-19 12:00:00,1995,2,19,2.97775510204082,20.2018367346939,NA,NA
19950220,1995-02-20 12:00:00,1995-02-20 12:00:00,1995,2,20,1.97775510204082,18.3018367346939,NA,NA
19950221,1995-02-21 12:00:00,1995-02-21 12:00:00,1995,2,21,3.47775510204082,18.8018367346939,NA,NA
19950222,1995-02-22 12:00:00,1995-02-22 12:00:00,1995,2,22,8.47775510204082,17.7018367346939,NA,NA
19950223,1995-02-23 12:00:00,1995-02-23 12:00:00,1995,2,23,4.47775510204082,20.2018367346939,NA,NA
19950224,1995-02-24 12:00:00,1995-02-24 12:00:00,1995,2,24,7.17775510204082,23.4018367346939,NA,NA
19950225,1995-02-25 12:00:00,1995-02-25 12:00:00,1995,2,25,12.7777551020408,26.7018367346939,NA,NA
19950226,1995-02-26 12:00:00,1995-02-26 12:00:00,1995,2,26,8.21714285714286,16.1122448979592,NA,NA
19950227,1995-02-27 12:00:00,1995-02-27 12:00:00,1995,2,27,2.61714285714286,13.9122448979592,NA,NA
19950228,1995-02-28 12:00:00,1995-02-28 12:00:00,1995,2,28,3.21714285714286,9.21224489795918,NA,NA
19950301,1995-03-01 12:00:00,1995-03-01 12:00:00,1995,3,1,7.31714285714286,15.3122448979592,NA,NA
19950302,1995-03-02 12:00:00,1995-03-02 12:00:00,1995,3,2,3.91714285714286,19.7122448979592,NA,NA
19950303,1995-03-03 12:00:00,1995-03-03 12:00:00,1995,3,3,6.21714285714286,15.1122448979592,NA,NA
19950304,1995-03-04 12:00:00,1995-03-04 12:00:00,1995,3,4,7.21714285714286,15.4122448979592,NA,NA
19950305,1995-03-05 12:00:00,1995-03-05 12:00:00,1995,3,5,9.90714285714286,20.1851020408163,NA,NA
19950306,1995-03-06 12:00:00,1995-03-06 12:00:00,1995,3,6,9.20714285714286,18.7851020408163,NA,NA
19950307,1995-03-07 12:00:00,1995-03-07 12:00:00,1995,3,7,4.20714285714286,16.1851020408163,NA,NA
19950308,1995-03-08 12:00:00,1995-03-08 12:00:00,1995,3,8,1.00714285714286,18.4851020408163,NA,NA
19950309,1995-03-09 12:00:00,1995-03-09 12:00:00,1995,3,9,1.20714285714286,17.6851020408163,NA,NA
19950310,1995-03-10 12:00:00,1995-03-10 12:00:00,1995,3,10,4.60714285714286,19.6851020408163,NA,NA
19950311,1995-03-11 12:00:00,1995-03-11 12:00:00,1995,3,11,7.80714285714286,17.1851020408163,NA,NA
19950312,1995-03-12 12:00:00,1995-03-12 12:00:00,1995,3,12,11.6561224489796,13.2379591836735,NA,NA
19950313,1995-03-13 12:00:00,1995-03-13 12:00:00,1995,3,13,8.25612244897959,17.7379591836735,NA,NA
19950314,1995-03-14 12:00:00,1995-03-14 12:00:00,1995,3,14,2.75612244897959,22.9379591836735,NA,NA
19950315,1995-03-15 12:00:00,1995-03-15 12:00:00,1995,3,15,2.95612244897959,24.0379591836735,NA,NA
19950316,1995-03-16 12:00:00,1995-03-16 12:00:00,1995,3,16,7.85612244897959,20.6379591836735,NA,NA
19950317,1995-03-17 12:00:00,1995-03-17 12:00:00,1995,3,17,1.85612244897959,23.7379591836735,NA,NA
19950318,1995-03-18 12:00:00,1995-03-18 12:00:00,1995,3,18,6.25612244897959,25.7379591836735,NA,NA
19950319,1995-03-19 12:00:00,1995-03-19 12:00:00,1995,3,19,5.3230612244898,27.4863265306122,NA,NA
19950320,1995-03-20 12:00:00,1995-03-20 12:00:00,1995,3,20,9.6230612244898,26.4863265306122,NA,NA
19950321,1995-03-21 12:00:00,1995-03-21 12:00:00,1995,3,21,8.1230612244898,18.0863265306123,NA,NA
19950322,1995-03-22 12:00:00,1995-03-22 12:00:00,1995,3,22,4.8230612244898,17.5863265306123,NA,NA
19950323,1995-03-23 12:00:00,1995-03-23 12:00:00,1995,3,23,6.3230612244898,17.7863265306122,NA,NA
19950324,1995-03-24 12:00:00,1995-03-24 12:00:00,1995,3,24,1.1230612244898,20.6863265306122,NA,NA
19950325,1995-03-25 12:00:00,1995-03-25 12:00:00,1995,3,25,1.8230612244898,23.7863265306122,NA,NA
19950326,1995-03-26 12:00:00,1995-03-26 12:00:00,1995,3,26,4.11183673469388,22.9975510204082,NA,NA
19950327,1995-03-27 12:00:00,1995-03-27 12:00:00,1995,3,27,3.81183673469388,28.6975510204082,NA,NA
19950328,1995-03-28 12:00:00,1995-03-28 12:00:00,1995,3,28,10.3118367346939,25.7975510204082,NA,NA
19950329,1995-03-29 12:00:00,1995-03-29 12:00:00,1995,3,29,5.91183673469388,27.0975510204082,NA,NA
19950330,1995-03-30 12:00:00,1995-03-30 12:00:00,1995,3,30,8.91183673469388,16.5975510204082,NA,NA
19950331,1995-03-31 12:00:00,1995-03-31 12:00:00,1995,3,31,5.21183673469388,17.1975510204082,NA,NA
19950401,1995-04-01 12:00:00,1995-04-01 12:00:00,1995,4,1,1.41183673469388,20.6975510204082,NA,NA
19950402,1995-04-02 12:00:00,1995-04-02 12:00:00,1995,4,2,2.51408163265306,21.2559183673469,NA,NA
19950403,1995-04-03 12:00:00,1995-04-03 12:00:00,1995,4,3,3.41408163265306,21.8559183673469,NA,NA
19950404,1995-04-04 12:00:00,1995-04-04 12:00:00,1995,4,4,3.11408163265306,24.3559183673469,NA,NA
19950405,1995-04-05 12:00:00,1995-04-05 12:00:00,1995,4,5,5.81408163265306,25.6559183673469,NA,NA
19950406,1995-04-06 12:00:00,1995-04-06 12:00:00,1995,4,6,4.71408163265306,26.7559183673469,NA,NA
19950407,1995-04-07 12:00:00,1995-04-07 12:00:00,1995,4,7,5.91408163265306,22.1559183673469,NA,NA
19950408,1995-04-08 12:00:00,1995-04-08 12:00:00,1995,4,8,6.71408163265306,26.4559183673469,NA,NA
19950409,1995-04-09 12:00:00,1995-04-09 12:00:00,1995,4,9,7.31428571428571,28.9202040816327,NA,NA
19950410,1995-04-10 12:00:00,1995-04-10 12:00:00,1995,4,10,4.51428571428571,26.3202040816326,NA,NA
19950411,1995-04-11 12:00:00,1995-04-11 12:00:00,1995,4,11,6.81428571428571,24.4202040816327,NA,NA
19950412,1995-04-12 12:00:00,1995-04-12 12:00:00,1995,4,12,5.21428571428571,25.4202040816327,NA,NA
19950413,1995-04-13 12:00:00,1995-04-13 12:00:00,1995,4,13,6.31428571428571,26.6202040816327,NA,NA
19950414,1995-04-14 12:00:00,1995-04-14 12:00:00,1995,4,14,9.01428571428571,18.1202040816327,NA,NA
19950415,1995-04-15 12:00:00,1995-04-15 12:00:00,1995,4,15,6.01428571428571,21.7202040816327,NA,NA
19950416,1995-04-16 12:00:00,1995-04-16 12:00:00,1995,4,16,4.26302721088435,24.0499659863946,NA,NA
19950417,1995-04-17 12:00:00,1995-04-17 12:00:00,1995,4,17,5.46302721088435,22.0499659863946,NA,NA
19950418,1995-04-18 12:00:00,1995-04-18 12:00:00,1995,4,18,4.96302721088435,26.4499659863946,NA,NA
19950419,1995-04-19 12:00:00,1995-04-19 12:00:00,1995,4,19,8.56302721088435,29.6499659863946,NA,NA
19950420,1995-04-20 12:00:00,1995-04-20 12:00:00,1995,4,20,10.8630272108844,22.7499659863946,NA,NA
19950421,1995-04-21 12:00:00,1995-04-21 12:00:00,1995,4,21,7.36302721088435,17.1499659863946,NA,NA
19950422,1995-04-22 12:00:00,1995-04-22 12:00:00,1995,4,22,4.26302721088435,19.3499659863946,NA,NA
19950423,1995-04-23 12:00:00,1995-04-23 12:00:00,1995,4,23,6.43061224489796,16.5118367346939,NA,NA
19950424,1995-04-24 12:00:00,1995-04-24 12:00:00,1995,4,24,5.83061224489796,13.3118367346939,NA,NA
19950425,1995-04-25 12:00:00,1995-04-25 12:00:00,1995,4,25,5.23061224489796,19.0118367346939,NA,NA
19950426,1995-04-26 12:00:00,1995-04-26 12:00:00,1995,4,26,4.83061224489796,15.9118367346939,NA,NA
19950427,1995-04-27 12:00:00,1995-04-27 12:00:00,1995,4,27,3.83061224489796,21.3118367346939,NA,NA
19950428,1995-04-28 12:00:00,1995-04-28 12:00:00,1995,4,28,8.33061224489796,22.6118367346939,NA,NA
19950429,1995-04-29 12:00:00,1995-04-29 12:00:00,1995,4,29,10.530612244898,27.4118367346939,NA,NA
19950430,1995-04-30 12:00:00,1995-04-30 12:00:00,1995,4,30,10.3961224489796,24.3938775510204,NA,NA
19950501,1995-05-01 12:00:00,1995-05-01 12:00:00,1995,5,1,9.79612244897959,27.9938775510204,NA,NA
19950502,1995-05-02 12:00:00,1995-05-02 12:00:00,1995,5,2,9.79612244897959,23.7938775510204,NA,NA
19950503,1995-05-03 12:00:00,1995-05-03 12:00:00,1995,5,3,8.39612244897959,24.8938775510204,NA,NA
19950504,1995-05-04 12:00:00,1995-05-04 12:00:00,1995,5,4,9.69612244897959,24.6938775510204,NA,NA
19950505,1995-05-05 12:00:00,1995-05-05 12:00:00,1995,5,5,8.59612244897959,25.8938775510204,NA,NA
19950506,1995-05-06 12:00:00,1995-05-06 12:00:00,1995,5,6,11.9961224489796,26.3938775510204,NA,NA
19950507,1995-05-07 12:00:00,1995-05-07 12:00:00,1995,5,7,12.4579591836735,25.1536734693878,NA,NA
19950508,1995-05-08 12:00:00,1995-05-08 12:00:00,1995,5,8,12.6579591836735,29.0536734693878,NA,NA
19950509,1995-05-09 12:00:00,1995-05-09 12:00:00,1995,5,9,13.1579591836735,28.5536734693878,NA,NA
19950510,1995-05-10 12:00:00,1995-05-10 12:00:00,1995,5,10,13.1579591836735,28.6536734693878,NA,NA
19950511,1995-05-11 12:00:00,1995-05-11 12:00:00,1995,5,11,14.0579591836735,26.5536734693878,NA,NA
19950512,1995-05-12 12:00:00,1995-05-12 12:00:00,1995,5,12,13.9579591836735,23.3536734693878,NA,NA
19950513,1995-05-13 12:00:00,1995-05-13 12:00:00,1995,5,13,11.2579591836735,26.0536734693878,NA,NA
19950514,1995-05-14 12:00:00,1995-05-14 12:00:00,1995,5,14,7.73734693877551,25.2312244897959,NA,NA
19950515,1995-05-15 12:00:00,1995-05-15 12:00:00,1995,5,15,9.83734693877551,30.4312244897959,NA,NA
19950516,1995-05-16 12:00:00,1995-05-16 12:00:00,1995,5,16,14.5373469387755,31.1312244897959,NA,NA
19950517,1995-05-17 12:00:00,1995-05-17 12:00:00,1995,5,17,19.2373469387755,33.1312244897959,NA,NA
19950518,1995-05-18 12:00:00,1995-05-18 12:00:00,1995,5,18,12.6373469387755,33.2312244897959,NA,NA
19950519,1995-05-19 12:00:00,1995-05-19 12:00:00,1995,5,19,18.5373469387755,32.9312244897959,NA,NA
19950520,1995-05-20 12:00:00,1995-05-20 12:00:00,1995,5,20,14.1373469387755,27.1312244897959,NA,NA
19950521,1995-05-21 12:00:00,1995-05-21 12:00:00,1995,5,21,11.9985714285714,23.6061224489796,NA,NA
19950522,1995-05-22 12:00:00,1995-05-22 12:00:00,1995,5,22,10.4985714285714,23.4061224489796,NA,NA
19950523,1995-05-23 12:00:00,1995-05-23 12:00:00,1995,5,23,9.69857142857143,26.4061224489796,NA,NA
19950524,1995-05-24 12:00:00,1995-05-24 12:00:00,1995,5,24,10.8985714285714,28.0061224489796,NA,NA
19950525,1995-05-25 12:00:00,1995-05-25 12:00:00,1995,5,25,12.9985714285714,30.1061224489796,NA,NA
19950526,1995-05-26 12:00:00,1995-05-26 12:00:00,1995,5,26,12.0985714285714,28.2061224489796,NA,NA
19950527,1995-05-27 12:00:00,1995-05-27 12:00:00,1995,5,27,11.7985714285714,29.4061224489796,NA,NA
19950528,1995-05-28 12:00:00,1995-05-28 12:00:00,1995,5,28,10.9663265306122,28.8285714285714,NA,NA
19950529,1995-05-29 12:00:00,1995-05-29 12:00:00,1995,5,29,11.3663265306122,32.9285714285714,NA,NA
19950530,1995-05-30 12:00:00,1995-05-30 12:00:00,1995,5,30,13.8663265306122,28.5285714285714,NA,NA
19950531,1995-05-31 12:00:00,1995-05-31 12:00:00,1995,5,31,14.8663265306122,28.0285714285714,NA,NA
19950601,1995-06-01 12:00:00,1995-06-01 12:00:00,1995,6,1,11.5663265306122,28.7285714285714,NA,NA
19950602,1995-06-02 12:00:00,1995-06-02 12:00:00,1995,6,2,10.6663265306123,26.7285714285714,NA,NA
19950603,1995-06-03 12:00:00,1995-06-03 12:00:00,1995,6,3,11.7663265306123,27.3285714285714,NA,NA
19950604,1995-06-04 12:00:00,1995-06-04 12:00:00,1995,6,4,12.5204081632653,27.4634693877551,NA,NA
19950605,1995-06-05 12:00:00,1995-06-05 12:00:00,1995,6,5,11.4204081632653,28.9634693877551,NA,NA
19950606,1995-06-06 12:00:00,1995-06-06 12:00:00,1995,6,6,16.1204081632653,28.4634693877551,NA,NA
19950607,1995-06-07 12:00:00,1995-06-07 12:00:00,1995,6,7,13.8204081632653,28.8634693877551,NA,NA
19950608,1995-06-08 12:00:00,1995-06-08 12:00:00,1995,6,8,12.7204081632653,31.0634693877551,NA,NA
19950609,1995-06-09 12:00:00,1995-06-09 12:00:00,1995,6,9,14.2204081632653,26.8634693877551,NA,NA
19950610,1995-06-10 12:00:00,1995-06-10 12:00:00,1995,6,10,13.9204081632653,27.6634693877551,NA,NA
19950611,1995-06-11 12:00:00,1995-06-11 12:00:00,1995,6,11,13.1561224489796,30.4240816326531,NA,NA
19950612,1995-06-12 12:00:00,1995-06-12 12:00:00,1995,6,12,14.9561224489796,28.6240816326531,NA,NA
19950613,1995-06-13 12:00:00,1995-06-13 12:00:00,1995,6,13,14.7561224489796,30.1240816326531,NA,NA
19950614,1995-06-14 12:00:00,1995-06-14 12:00:00,1995,6,14,15.7561224489796,29.6240816326531,NA,NA
19950615,1995-06-15 12:00:00,1995-06-15 12:00:00,1995,6,15,18.3561224489796,27.5240816326531,NA,NA
19950616,1995-06-16 12:00:00,1995-06-16 12:00:00,1995,6,16,18.5561224489796,27.2240816326531,NA,NA
19950617,1995-06-17 12:00:00,1995-06-17 12:00:00,1995,6,17,17.3561224489796,28.8240816326531,NA,NA
19950618,1995-06-18 12:00:00,1995-06-18 12:00:00,1995,6,18,15.2644897959184,34.3575510204082,NA,NA
19950619,1995-06-19 12:00:00,1995-06-19 12:00:00,1995,6,19,15.0644897959184,32.3575510204082,NA,NA
19950620,1995-06-20 12:00:00,1995-06-20 12:00:00,1995,6,20,17.6644897959184,25.3575510204082,NA,NA
19950621,1995-06-21 12:00:00,1995-06-21 12:00:00,1995,6,21,15.1644897959184,31.1575510204082,NA,NA
19950622,1995-06-22 12:00:00,1995-06-22 12:00:00,1995,6,22,16.7644897959184,32.8575510204082,NA,NA
19950623,1995-06-23 12:00:00,1995-06-23 12:00:00,1995,6,23,16.0644897959184,34.6575510204082,NA,NA
19950624,1995-06-24 12:00:00,1995-06-24 12:00:00,1995,6,24,17.6644897959184,29.2575510204082,NA,NA
19950625,1995-06-25 12:00:00,1995-06-25 12:00:00,1995,6,25,17.2832653061224,24.9938775510204,NA,NA
19950626,1995-06-26 12:00:00,1995-06-26 12:00:00,1995,6,26,17.7832653061224,26.3938775510204,NA,NA
19950627,1995-06-27 12:00:00,1995-06-27 12:00:00,1995,6,27,17.4832653061225,32.0938775510204,NA,NA
19950628,1995-06-28 12:00:00,1995-06-28 12:00:00,1995,6,28,19.0832653061224,32.5938775510204,NA,NA
19950629,1995-06-29 12:00:00,1995-06-29 12:00:00,1995,6,29,17.1832653061225,31.1938775510204,NA,NA
19950630,1995-06-30 12:00:00,1995-06-30 12:00:00,1995,6,30,15.0832653061225,31.4938775510204,NA,NA
19950701,1995-07-01 12:00:00,1995-07-01 12:00:00,1995,7,1,16.6832653061225,32.3938775510204,NA,NA
19950702,1995-07-02 12:00:00,1995-07-02 12:00:00,1995,7,2,17.8516326530612,34.6783673469388,NA,NA
19950703,1995-07-03 12:00:00,1995-07-03 12:00:00,1995,7,3,20.1516326530612,30.5783673469388,NA,NA
19950704,1995-07-04 12:00:00,1995-07-04 12:00:00,1995,7,4,17.3516326530612,33.7783673469388,NA,NA
19950705,1995-07-05 12:00:00,1995-07-05 12:00:00,1995,7,5,18.4516326530612,30.2783673469388,NA,NA
19950706,1995-07-06 12:00:00,1995-07-06 12:00:00,1995,7,6,14.3516326530612,30.7783673469388,NA,NA
19950707,1995-07-07 12:00:00,1995-07-07 12:00:00,1995,7,7,13.6516326530612,29.8783673469388,NA,NA
19950708,1995-07-08 12:00:00,1995-07-08 12:00:00,1995,7,8,17.6516326530612,34.7783673469388,NA,NA
19950709,1995-07-09 12:00:00,1995-07-09 12:00:00,1995,7,9,19.6928571428571,33.4514285714286,NA,NA
19950710,1995-07-10 12:00:00,1995-07-10 12:00:00,1995,7,10,18.6928571428571,35.3514285714286,NA,NA
19950711,1995-07-11 12:00:00,1995-07-11 12:00:00,1995,7,11,17.7928571428571,36.1514285714286,NA,NA
19950712,1995-07-12 12:00:00,1995-07-12 12:00:00,1995,7,12,18.1928571428571,34.5514285714286,NA,NA
19950713,1995-07-13 12:00:00,1995-07-13 12:00:00,1995,7,13,18.3928571428571,35.5514285714286,NA,NA
19950714,1995-07-14 12:00:00,1995-07-14 12:00:00,1995,7,14,19.5928571428571,37.7514285714286,NA,NA
19950715,1995-07-15 12:00:00,1995-07-15 12:00:00,1995,7,15,17.8928571428571,38.1514285714286,NA,NA
19950716,1995-07-16 12:00:00,1995-07-16 12:00:00,1995,7,16,17.3271428571429,35.6485714285714,NA,NA
19950717,1995-07-17 12:00:00,1995-07-17 12:00:00,1995,7,17,16.9271428571429,34.7485714285714,NA,NA
19950718,1995-07-18 12:00:00,1995-07-18 12:00:00,1995,7,18,17.7271428571429,34.5485714285714,NA,NA
19950719,1995-07-19 12:00:00,1995-07-19 12:00:00,1995,7,19,17.9271428571429,35.7485714285714,NA,NA
19950720,1995-07-20 12:00:00,1995-07-20 12:00:00,1995,7,20,18.5271428571429,37.3485714285714,NA,NA
19950721,1995-07-21 12:00:00,1995-07-21 12:00:00,1995,7,21,19.2271428571429,35.3485714285714,NA,NA
19950722,1995-07-22 12:00:00,1995-07-22 12:00:00,1995,7,22,18.3271428571429,38.8485714285714,NA,NA
19950723,1995-07-23 12:00:00,1995-07-23 12:00:00,1995,7,23,19.124693877551,34.8432653061224,NA,NA
19950724,1995-07-24 12:00:00,1995-07-24 12:00:00,1995,7,24,18.424693877551,36.1432653061225,NA,NA
19950725,1995-07-25 12:00:00,1995-07-25 12:00:00,1995,7,25,19.324693877551,35.8432653061224,NA,NA
19950726,1995-07-26 12:00:00,1995-07-26 12:00:00,1995,7,26,18.524693877551,37.7432653061225,NA,NA
19950727,1995-07-27 12:00:00,1995-07-27 12:00:00,1995,7,27,18.124693877551,35.8432653061224,NA,NA
19950728,1995-07-28 12:00:00,1995-07-28 12:00:00,1995,7,28,19.824693877551,33.6432653061225,NA,NA
19950729,1995-07-29 12:00:00,1995-07-29 12:00:00,1995,7,29,19.524693877551,37.3432653061224,NA,NA
19950730,1995-07-30 12:00:00,1995-07-30 12:00:00,1995,7,30,20.7881632653061,33.7773469387755,NA,NA
19950731,1995-07-31 12:00:00,1995-07-31 12:00:00,1995,7,31,18.4881632653061,34.0773469387755,NA,NA
19950801,1995-08-01 12:00:00,1995-08-01 12:00:00,1995,8,1,19.2881632653061,33.8773469387755,NA,NA
19950802,1995-08-02 12:00:00,1995-08-02 12:00:00,1995,8,2,19.4881632653061,34.9773469387755,NA,NA
19950803,1995-08-03 12:00:00,1995-08-03 12:00:00,1995,8,3,19.9881632653061,37.6773469387755,NA,NA
19950804,1995-08-04 12:00:00,1995-08-04 12:00:00,1995,8,4,18.0881632653061,39.5773469387755,NA,NA
19950805,1995-08-05 12:00:00,1995-08-05 12:00:00,1995,8,5,19.0881632653061,39.1773469387755,NA,NA
19950806,1995-08-06 12:00:00,1995-08-06 12:00:00,1995,8,6,18.3714285714286,38.9244897959184,NA,NA
19950807,1995-08-07 12:00:00,1995-08-07 12:00:00,1995,8,7,18.6714285714286,33.8244897959184,NA,NA
19950808,1995-08-08 12:00:00,1995-08-08 12:00:00,1995,8,8,20.1714285714286,33.4244897959184,NA,NA
19950809,1995-08-09 12:00:00,1995-08-09 12:00:00,1995,8,9,21.3714285714286,32.7244897959184,NA,NA
19950810,1995-08-10 12:00:00,1995-08-10 12:00:00,1995,8,10,23.0714285714286,35.0244897959184,NA,NA
19950811,1995-08-11 12:00:00,1995-08-11 12:00:00,1995,8,11,21.2714285714286,40.2244897959184,NA,NA
19950812,1995-08-12 12:00:00,1995-08-12 12:00:00,1995,8,12,21.3714285714286,34.9244897959184,NA,NA
19950813,1995-08-13 12:00:00,1995-08-13 12:00:00,1995,8,13,19.8087755102041,36.2948979591837,NA,NA
19950814,1995-08-14 12:00:00,1995-08-14 12:00:00,1995,8,14,20.5087755102041,31.6948979591837,NA,NA
19950815,1995-08-15 12:00:00,1995-08-15 12:00:00,1995,8,15,20.4087755102041,32.0948979591837,NA,NA
19950816,1995-08-16 12:00:00,1995-08-16 12:00:00,1995,8,16,18.6087755102041,34.1948979591837,NA,NA
19950817,1995-08-17 12:00:00,1995-08-17 12:00:00,1995,8,17,18.7087755102041,40.7948979591837,NA,NA
19950818,1995-08-18 12:00:00,1995-08-18 12:00:00,1995,8,18,22.1087755102041,37.5948979591837,NA,NA
19950819,1995-08-19 12:00:00,1995-08-19 12:00:00,1995,8,19,19.9087755102041,33.6948979591837,NA,NA
19950820,1995-08-20 12:00:00,1995-08-20 12:00:00,1995,8,20,18.8502040816327,31.920612244898,NA,NA
19950821,1995-08-21 12:00:00,1995-08-21 12:00:00,1995,8,21,18.0502040816326,30.220612244898,NA,NA
19950822,1995-08-22 12:00:00,1995-08-22 12:00:00,1995,8,22,15.1502040816326,31.920612244898,NA,NA
19950823,1995-08-23 12:00:00,1995-08-23 12:00:00,1995,8,23,18.1502040816327,30.020612244898,NA,NA
19950824,1995-08-24 12:00:00,1995-08-24 12:00:00,1995,8,24,15.5502040816326,33.020612244898,NA,NA
